assestment;text;author;source;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN
Fałsz;Na przykład w Holandii sędziów wybiera bezpośrednio parlament, a więc nie Krajowa Rada Sądownictwa, bo tam w ogóle nie ma Krajowej Rady Sądownictwa.;Zbigniew Ziobro;TVN 24, 26.07.2017;Na przykład w Holandii sędziów wybiera bezpośrednio parlament, a więc nie Krajowa Rada Sądownictwa, bo tam w ogóle nie ma Krajowej Rady Sądownictwa.;-0.15180762112140656;-0.15180762112140656;20.0;18.0;2.0;3.0;0.15;0.1;0.3
Manipulacja;Warto zwrócić uwagę, że 70% Polaków popiera te reformy, które chcieliśmy wdrażać.;Rafał Bochenek;['wypowiedź'];Warto zwrócić uwagę, że 70% Polaków popiera te reformy, które chcieliśmy wdrażać.;-0.1867588758468628;-0.1867588758468628;13.0;13.0;4.0;1.0;0.15384615384615385;0.0;0.15384615384615385
Prawda;Zwiększenie nadzoru nad sądami powszechnymi było zresztą znane wszystkim tym, którzy czytali program ‒ było postulatem wyborczym programowym Prawa i Sprawiedliwości. Ale nie nad Sądem Najwyższym – nie było tam takiego postanowienia.;Andrzej Duda;Oświadczenie, 24.07.2017;Zwiększenie nadzoru nad sądami powszechnymi było zresztą znane wszystkim tym, którzy czytali program ‒ było postulatem wyborczym programowym Prawa i Sprawiedliwości. Ale nie nad Sądem Najwyższym – nie było tam takiego postanowienia.;-0.04345535486936569;-0.1532614165917039;27.0;27.0;3.0;1.0;0.18518518518518517;0.037037037037037035;0.37037037037037035
Manipulacja;W poprzedniej kadencji Sejmu, wtedy kiedy był jeszcze Ruch Palikota, chcieli również zablokować prace parlamentu i zgłosili na forum plenarnym kilka tysięcy poprawek i pan Grzegorz Schetyna, ówczesny marszałek Sejmu, załatwił to wszystko jednym głosowaniem. Też była wrzawa i dziwię się tej hipokryzji, że gdy kiedyś Platforma Obywatelska w ten sposób zrealizowała prawo, dziś ma pretensje do innych. Ja się od nich tego nauczyłem.;Stanisław Piotrowicz;['wypowiedź'];W poprzedniej kadencji Sejmu, wtedy kiedy był jeszcze Ruch Palikota, chcieli również zablokować prace parlamentu i zgłosili na forum plenarnym kilka tysięcy poprawek i pan Grzegorz Schetyna, ówczesny marszałek Sejmu, załatwił to wszystko jednym głosowaniem. Też była wrzawa i dziwię się tej hipokryzji, że gdy kiedyś Platforma Obywatelska w ten sposób zrealizowała prawo, dziś ma pretensje do innych. Ja się od nich tego nauczyłem.;-0.479761004447937;-0.20724682013193765;60.0;55.0;2.0;5.0;0.13333333333333333;0.08333333333333333;0.31666666666666665
Prawda;Była mowa o tym, że prezydent Stanów Zjednoczonych powołuje sędziów Sądu Najwyższego. Jednak, po pierwsze, ich nie odwołuje, a po drugie, cała struktura Sądu Najwyższego jest skonstruowana w ten sposób, że sędziowie pełnią urząd dożywotnio, chyba że sami wcześniej zrezygnują.;Adam Bodnar;Posiedzenie Sejmu, 18.07.2017;Była mowa o tym, że prezydent Stanów Zjednoczonych powołuje sędziów Sądu Najwyższego. Jednak, po pierwsze, ich nie odwołuje, a po drugie, cała struktura Sądu Najwyższego jest skonstruowana w ten sposób, że sędziowie pełnią urząd dożywotnio, chyba że sami wcześniej zrezygnują.;0.012420580722391605;-0.07147548161447048;35.0;34.0;7.0;3.0;0.2857142857142857;0.05714285714285714;0.2571428571428571
Prawda;W Stanach Zjednoczonych sędziów Sądu Najwyższego powołuje Prezydent.;Zbigniew Ziobro;posiedzenie Sejmu, 18.07.2017;W Stanach Zjednoczonych sędziów Sądu Najwyższego powołuje Prezydent.;-0.0662119910120964;-0.0662119910120964;8.0;8.0;2.0;1.0;0.25;0.0;0.25
Prawda;Nawet premier Morawiecki zapisał w swojej strategii odpowiedzialnego rozwoju, że państwo polskie musi mieć aktywną politykę migracyjną.;Krzysztof Żuk;lublin.onet.pl, 15.07.2017;Nawet premier Morawiecki zapisał w swojej strategii odpowiedzialnego rozwoju, że państwo polskie musi mieć aktywną politykę migracyjną.;-0.00899549014866352;-0.00899549014866352;17.0;17.0;0.0;2.0;0.23529411764705882;0.0;0.35294117647058826
Prawda;Uchodźca musi uciekać ze swojego kraju ze względu na wojnę czy dyskryminację i ma prawo – na mocy Konwencji Genewskiej, starać się o opiekę w kraju, w którym ma poczucie bezpieczeństwa.;Krzysztof Żuk;lublin.onet.pl, 14.07.2017;Uchodźca musi uciekać ze swojego kraju ze względu na wojnę czy dyskryminację i ma prawo – na mocy Konwencji Genewskiej, starać się o opiekę w kraju, w którym ma poczucie bezpieczeństwa.;-0.00899549014866352;-0.00899549014866352;25.0;25.0;3.0;1.0;0.2;0.04;0.36
Prawda;W Niemczech Sąd Najwyższy jest wybierany w połowie przez polityków, przedstawicieli Bundestagu i w połowie przez ministrów sprawiedliwości landowych. W sumie 32 osoby- 16 i 16.;Marcin Warchoł;['wypowiedź'];W Niemczech Sąd Najwyższy jest wybierany w połowie przez polityków, przedstawicieli Bundestagu i w połowie przez ministrów sprawiedliwości landowych. W sumie 32 osoby- 16 i 16.;-0.00899549014866352;-0.00899549014866352;20.0;19.0;4.0;2.0;0.15;0.0;0.4
Nieweryfikowalne;To dlaczego rok temu, kiedy cena była jeszcze niższa, minister Adamczyk zarzekał się, że nigdy nie wprowadzi, nie podniesie opłaty paliwowej?;Władysław Kosiniak-Kamysz;Polskie Radio Program I, 21.07.2017;To dlaczego rok temu, kiedy cena była jeszcze niższa, minister Adamczyk zarzekał się, że nigdy nie wprowadzi, nie podniesie opłaty paliwowej?;-0.5840765237808228;-0.5840765237808228;20.0;20.0;0.0;3.0;0.1;0.2;0.2
Prawda;Ale ASF jest w Polsce, jest w 3 województwach, jest w województwie lubelskim, podlaskim, bo tam to się wszystko rozpoczęło, w województwie mazowieckim, podchodzi pod Warszawę.;Władysław Kosiniak-Kamysz;Polskie Radio Program I, 21.07.2017;Ale ASF jest w Polsce, jest w 3 województwach, jest w województwie lubelskim, podlaskim, bo tam to się wszystko rozpoczęło, w województwie mazowieckim, podchodzi pod Warszawę.;-0.00899549014866352;-0.00899549014866352;20.0;20.0;5.0;4.0;0.15;0.1;0.25
Prawda;Afrykańskiego pomoru świń. Jak odchodził minister Sawicki, to były 3 ogniska 15 kilometrów od granicy z Białorusią, wczoraj usłyszeliśmy już, że jest 51 czy 52 ogniska.;Władysław Kosiniak-Kamysz;Polskie Radio Program I, 21.07.2017;Afrykańskiego pomoru świń. Jak odchodził minister Sawicki, to były 3 ogniska 15 kilometrów od granicy z Białorusią, wczoraj usłyszeliśmy już, że jest 51 czy 52 ogniska.;-0.3091585040092468;-0.2593706548213959;25.0;24.0;4.0;5.0;0.04;0.04;0.28
Prawda;Podatek pod paliwo co roku będzie uzupełniany o inflację.;Piotr Apel;24 pytania, 10.07.2017;Podatek pod paliwo co roku będzie uzupełniany o inflację.;-0.00899549014866352;-0.00899549014866352;9.0;9.0;0.0;0.0;0.1111111111111111;0.0;0.4444444444444444
Manipulacja;O 94 proc. zmniejszyło się ubóstwo wśród dzieci.;Beata Szydło;['wypowiedź'];O 94 proc. zmniejszyło się ubóstwo wśród dzieci.;-0.00899549014866352;-0.00899549014866352;8.0;8.0;0.0;0.0;0.0;0.0;0.25
Prawda;Zawsze na wizytach tego typu (prezydentów USA w Polsce) były dwa wystąpienia – polskiego i amerykańskiego prezydenta.;Włodzimierz Cimoszewicz;['wypowiedź'];Zawsze na wizytach tego typu (prezydentów USA w Polsce) były dwa wystąpienia – polskiego i amerykańskiego prezydenta.;-0.00899549014866352;-0.00899549014866352;16.0;16.0;2.0;3.0;0.125;0.0625;0.25
Fałsz;Na Wawelu przemawiał tylko G.Bush;Bogusław Sonik;['wypowiedź'];Na Wawelu przemawiał tylko G.Bush;-0.4880704879760742;-0.4880704879760742;6.0;6.0;0.0;3.0;0.0;0.0;0.0
Prawda;Mamy najwyższą wymianę handlową z USA w historii.;Adam Bielan;Jeden na jeden, TVN24, 05.07.2017;Mamy najwyższą wymianę handlową z USA w historii.;-0.00899549014866352;-0.00899549014866352;8.0;8.0;1.0;2.0;0.0;0.0;0.25
Prawda;Prezydent Trump i każdy inny prezydent USA nie może powiedzieć o zniesieniu wiz, bo to nie jego decyzja, a decyzja Kongresu.;Adam Bielan;Jeden na jeden, TVN24, 05.07.2017;Prezydent Trump i każdy inny prezydent USA nie może powiedzieć o zniesieniu wiz, bo to nie jego decyzja, a decyzja Kongresu.;-0.14573760330677032;-0.14573760330677032;19.0;18.0;0.0;3.0;0.05263157894736842;0.0;0.47368421052631576
Manipulacja;Nie notujemy wzrostu przestępstw na tle nienawiści rasowej.;Mariusz Błaszczak;['wypowiedź'];Nie notujemy wzrostu przestępstw na tle nienawiści rasowej.;-0.00899549014866352;-0.00899549014866352;8.0;8.0;2.0;0.0;0.125;0.0;0.5
Prawda;W Warszawie jest ponad 100 tys. mieszkańców, którzy mają ukończony 80. rok życia. ;Marek Balicki;['wypowiedź'];W Warszawie jest ponad 100 tys. mieszkańców, którzy mają ukończony 80. rok życia. ;-0.00899549014866352;0.07090681698173285;13.0;13.0;0.0;1.0;0.15384615384615385;0.0;0.23076923076923078
Prawda;Ponad połowa polskich gospodarstw domowych nie wydała ani złotówki na stomatologię.;Marek Balicki;['wypowiedź'];Ponad połowa polskich gospodarstw domowych nie wydała ani złotówki na stomatologię.;-0.00899549014866352;-0.00899549014866352;11.0;11.0;1.0;1.0;0.18181818181818182;0.0;0.2727272727272727
Prawda;Jedyny duży geriatryczny oddział w Warszawie, w szpitalu wolskim stworzony kilka lat temu również z pomocą Jurka Owsiaka, nie znalazł się w sieci, dlatego może stracić finansowanie. ;Marek Balicki;['wypowiedź'];Jedyny duży geriatryczny oddział w Warszawie, w szpitalu wolskim stworzony kilka lat temu również z pomocą Jurka Owsiaka, nie znalazł się w sieci, dlatego może stracić finansowanie. ;-0.05191074311733246;-0.1449158126488328;24.0;24.0;1.0;3.0;0.20833333333333334;0.08333333333333333;0.25
Nieweryfikowalne;Podobne akty prawne(do dekretu Bieruta przyp. Demagog) były w tym samym czasie – czyli tuż po wojnie – wydawane również na Zachodzie.;Jan Śpiewak;['wypowiedź'];Podobne akty prawnedo dekretu Bieruta przyp. Demagog były w tym samym czasie – czyli tuż po wojnie – wydawane również na Zachodzie.;-0.00899549014866352;-0.00899549014866352;20.0;20.0;2.0;2.0;0.25;0.0;0.35
Prawda;Za nacjonalizowane nieruchomości w jego myśl (dekretu Bieruta) przysługiwały rekompensaty, które miały być wypłacane przez miasto papierami dłużnymi.;Jan Śpiewak;['wypowiedź'];Za nacjonalizowane nieruchomości w jego myśl (dekretu Bieruta) przysługiwały rekompensaty, które miały być wypłacane przez miasto papierami dłużnymi.;-0.1431690752506256;-0.1431690752506256;18.0;18.0;3.0;1.0;0.2222222222222222;0.05555555555555555;0.2777777777777778
Prawda;Pamięta pani spalenie kukły Żyda we Wrocławiu – prokuratura zwróciła się o obniżenie wyroku.;Katarzyna Lubnauer;['wypowiedź'];Pamięta pani spalenie kukły Żyda we Wrocławiu – prokuratura zwróciła się o obniżenie wyroku.;-0.5159040093421936;-0.5159040093421936;13.0;13.0;3.0;2.0;0.0;0.07692307692307693;0.38461538461538464
Prawda;Rekordowo niski deficyt od stycznia do maja tego roku – 0,2 miliarda złotych, czyli 200 milionów złotych, a na przykład w 2015 roku 20 miliardów złotych. I zwiększone dochody z podatków, szczególnie z VAT o jedną trzecią.;Mariusz Błaszczak;['wypowiedź'];Rekordowo niski deficyt od stycznia do maja tego roku – 0,2 miliarda złotych, czyli 200 milionów złotych, a na przykład w 2015 roku 20 miliardów złotych. I zwiększone dochody z podatków, szczególnie z VAT o jedną trzecią.;-0.00899549014866352;-0.030863772456844647;32.0;32.0;6.0;3.0;0.125;0.03125;0.4375
Prawda;Otóż w ubiegłym roku na Przystanku Woodstock doszło do ponad 200 przestępstw. W większości były to przestępstwa związane z  narkotykami, były także gwałty.;Mariusz Błaszczak;['wypowiedź'];Otóż w ubiegłym roku na Przystanku Woodstock doszło do ponad 200 przestępstw. W większości były to przestępstwa związane z narkotykami, były także gwałty.;-0.03886408731341362;-0.1056723902001977;22.0;20.0;4.0;1.0;0.13636363636363635;0.0;0.3181818181818182
Prawda;W 1979 roku już wpisany kawałek Puszczy Białowieskiej i objęto tym statutem Światowego Dziedzictwa UNESCO i potem były okresy rozszerzenie, rzeczywiście w 2014 roku był ostatni okres rozszerzenia.;Ewa Sufin-Jacquemart;['wypowiedź'];W 1979 roku już wpisany kawałek Puszczy Białowieskiej i objęto tym statutem Światowego Dziedzictwa UNESCO i potem były okresy rozszerzenie, rzeczywiście w 2014 roku był ostatni okres rozszerzenia.;-0.00899549014866352;-0.00899549014866352;26.0;22.0;2.0;4.0;0.2692307692307692;0.07692307692307693;0.34615384615384615
Prawda;Mamy w Polsce chociaż jeden obszar [Puszcza Białowieska], jeden jedyny, który jest na liście światowego dziedzictwa przyrody.;Ewa Sufin-Jacquemart;['wypowiedź'];Mamy w Polsce chociaż jeden obszar Puszcza Białowieska, jeden jedyny, który jest na liście światowego dziedzictwa przyrody.;0.12621662020683289;0.12621662020683289;16.0;16.0;1.0;2.0;0.25;0.0;0.3125
Fałsz;W 2040 r. może się okazać przy tych tendencjach demograficznych, że na 100 pracujących Polaków będzie przypadało ok. 70 emerytów.;Borys Budka;['wypowiedź'];W 2040 r. może się okazać przy tych tendencjach demograficznych, że na 100 pracujących Polaków będzie przypadało ok. 70 emerytów.;-0.00899549014866352;-0.00899549014866352;20.0;20.0;2.0;1.0;0.2;0.1;0.1
Prawda;Mamy wystarczająco naszych problemów: 20 tys. dzieci w domach dziecka.;Patryk Jaki;['wypowiedź'];Mamy wystarczająco naszych problemów: 20 tys. dzieci w domach dziecka.;-0.00899549014866352;-0.00899549014866352;10.0;9.0;0.0;0.0;0.0;0.1;0.3
Prawda;W historii Europy były 4 lata, w których liczba ofiar aktów terrorystycznych przekraczała 400 osób rocznie. I to nie są te lata w tej chwili. To są lata 1972, 1974 bodajże, 1980 i 1988.;Katarzyna Lubnauer;['wypowiedź'];W historii Europy były 4 lata, w których liczba ofiar aktów terrorystycznych przekraczała 400 osób rocznie. I to nie są te lata w tej chwili. To są lata 1972, 1974 bodajże, 1980 i 1988.;-0.00899549014866352;-0.15297407967348894;30.0;26.0;1.0;5.0;0.1;0.03333333333333333;0.36666666666666664
Prawda;W Polsce ginie 1 kobieta na 2,5 doby na skutek przemocy domowej.;Katarzyna Lubnauer;['wypowiedź'];W Polsce ginie 1 kobieta na 2,5 doby na skutek przemocy domowej.;-0.0693676695227623;-0.0693676695227623;11.0;11.0;0.0;1.0;0.18181818181818182;0.0;0.36363636363636365
Manipulacja;Ilu Europejczyków w latach 2000-2014 było wśród wszystkich ofiar ataków terrorystycznych? 2,6%.;Katarzyna Lubnauer;['wypowiedź'];Ilu Europejczyków w latach 2000-2014 było wśród wszystkich ofiar ataków terrorystycznych? 2,6%.;-0.00899549014866352;0.08434610441327095;14.0;14.0;2.0;2.0;0.14285714285714285;0.0;0.14285714285714285
Prawda;Słowacy przyjęli kilkanaście, czy kilkadziesiąt osób.;Łukasz Schreiber;['wypowiedź'];Słowacy przyjęli kilkanaście, czy kilkadziesiąt osób.;-0.20920248329639435;-0.20920248329639435;6.0;6.0;4.0;1.0;0.0;0.0;0.16666666666666666
Fałsz;Oba rządy wcześniejsze (...) popełniły bardzo złą rzecz forsując, zawierając, ratyfikując Traktat Lizboński. Ta decyzja Rady Europejskiej byłaby niemożliwa na gruncie poprzedniego, nicejskiego systemu liczenia głosów.;Marek Jurek;['wypowiedź'];Oba rządy wcześniejsze popełniły bardzo złą rzecz forsując, zawierając, ratyfikując Traktat Lizboński. Ta decyzja Rady Europejskiej byłaby niemożliwa na gruncie poprzedniego, nicejskiego systemu liczenia głosów.;-0.13969764113426208;-0.1528077656403184;25.0;25.0;6.0;2.0;0.2;0.08;0.36
Fałsz;Gdyby decyzja o relokacji, o tej przymusowej relokacji imigrantów zapadła na posiedzeniu Rady Europejskiej jednogłośnie, wtedy można by powiedzieć, że politycy z Brukseli mieliby mandat do tego, żeby żądać od krajów członkowskich wypełnienia tego zobowiązania. Ale ona nie zapadła jednogłośnie na Radzie Europejskiej.;Joanna Lichocka;['wypowiedź'];Gdyby decyzja o relokacji, o tej przymusowej relokacji imigrantów zapadła na posiedzeniu Rady Europejskiej jednogłośnie, wtedy można by powiedzieć, że politycy z Brukseli mieliby mandat do tego, żeby żądać od krajów członkowskich wypełnienia tego zobowiązania. Ale ona nie zapadła jednogłośnie na Radzie Europejskiej.;-0.00899549014866352;-0.1410492742434144;36.0;35.0;5.0;3.0;0.1388888888888889;0.027777777777777776;0.3611111111111111
Fałsz;W ubiegłym roku Polska wydała (...) prawie 0,5 mln wiz dla Białorusinów. ;Witold Waszczykowski;TVP 1, 13.04.2017;W ubiegłym roku Polska wydała prawie 0,5 mln wiz dla Białorusinów. ;-0.00899549014866352;-0.00899549014866352;11.0;11.0;1.0;1.0;0.09090909090909091;0.0;0.18181818181818182
Prawda;W ubiegłym roku Polska wydała 1 mln 267 tys. wiz dla Ukraińców (...). Jeśli chodzi o Ukraińców to ponad połowa tych wiz to były wizy z prawem do pobytu i pracy na terenie Polski.;Witold Waszczykowski;TVP 1, 13.04.2017;W ubiegłym roku Polska wydała 1 mln 267 tys. wiz dla Ukraińców . Jeśli chodzi o Ukraińców to ponad połowa tych wiz to były wizy z prawem do pobytu i pracy na terenie Polski.;-0.00899549014866352;-0.00899549014866352;30.0;28.0;0.0;2.0;0.06666666666666667;0.0;0.3333333333333333
Prawda;Program modernizacji służb mundurowych zakłada – i już został wprowadzony 1 stycznia 2017 roku – podwyżki dla funkcjonariuszy.;Mariusz Błaszczak;['wypowiedź'];Program modernizacji służb mundurowych zakłada – i już został wprowadzony 1 stycznia 2017 roku – podwyżki dla funkcjonariuszy.;-0.00899549014866352;-0.00899549014866352;16.0;16.0;2.0;2.0;0.1875;0.0;0.375
Prawda;(...) 2012–2015, w tym czasie prowadzono w prokuraturze powszechnej 42 postępowania w związku ze śmiercią ludzi. Te 42 postępowania związane były z przekroczeniem uprawnień przez policjantów, w wyniku czego doszło do śmierci.;Mariusz Błaszczak;['wypowiedź']; 2012–2015, w tym czasie prowadzono w prokuraturze powszechnej 42 postępowania w związku ze śmiercią ludzi. Te 42 postępowania związane były z przekroczeniem uprawnień przez policjantów, w wyniku czego doszło do śmierci.;-0.39354437589645386;-0.24776911735534668;27.0;26.0;2.0;2.0;0.07407407407407407;0.0;0.25925925925925924
